Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
22,2014-05-09,0,28.4,13.6,20.19,12.7,4.66,142 SE,156 SE,480.3,55.05,4.5,5.32,
22,2014-05-10,0,30.1,12.9,21.54,11.9,4.39,178 SE,153 SE,563.92,39.74,5.6,6.46,
22,2014-05-11,0,29.8,12.7,22.14,15.9,7.86,216 S,175 SE,504.72,43.44,6.1,6.53,
22,2014-05-12,0,29.8,15.9,22.7,14.8,6.48,219 S,177 SE,552.6,43.08,6.4,6.48,
22,2014-05-13,0,30.1,15.7,21.98,14.3,6.98,245 SO,165 SE,508.15,39.95,5.3,6.39,
22,2014-05-14,0,27.1,12.6,20.02,19,8.72,63 NE,33 N,531.6,47.4,5.6,6.36,
22,2014-05-15,0,25.8,10.3,17.51,16.9,8.51,53 NE,31 N,560.91,46.48,5.7,6.55,
22,2014-05-16,0,28.5,8.9,19.07,17.5,6.07,66 NE,15 N,549.71,32.83,6.2,6.82,
22,2014-05-17,0,30.3,9.7,21.14,23.7,5.27,60 NE,24 N,555.74,18.34,6.2,<null>,
22,2014-05-18,0,30.4,13.7,22.41,22,6.66,83 NE,86 NE,504.36,22.74,6.2,<null>,
22,2014-05-19,0,31.2,12.7,22.66,16.2,5.03,101 E,80 NE,466.9,24.59,5.4,6.46,
22,2014-05-20,0,32,13.4,22.09,15,5.38,322 NO,39 N,504.51,27.9,5.9,6.63,
22,2014-05-21,0,29.8,13.1,21.62,13.1,6.47,75 NE,90 E,436.21,33.65,5,6.07,
22,2014-05-22,8.2,29.3,13.7,19.58,17.2,5.5,35 N,135 SE,431.87,55.85,4.1,4.94,
22,2014-05-23,15.2,27,13.7,18.53,17.5,4.06,115 E,348 NO,444.29,71.8,3.9,4.25,
22,2014-05-24,1.6,26,14.1,18.86,17.8,4.18,77 NE,15 N,416.91,70.53,4,4.18,
22,2014-05-25,0.4,28.1,13.1,19.94,23.8,4.88,72 NE,132 E,457.28,63.99,4.6,4.87,
22,2014-05-26,37.6,27.7,13.8,19.41,16.1,5.51,75 NE,68 NE,343.39,66.17,3.2,4.09,
22,2014-05-27,0,28.4,13.7,19.66,15.3,5.29,83 NE,129 E,473.74,66.83,4.4,4.9,
22,2014-05-28,0.2,26.8,14.8,19.51,16.2,4.6,161 SE,152 SE,313.6,66.19,3,3.72,
22,2014-05-29,0,25.9,14.9,18.49,20.1,5.7,179 SE,155 SE,357.62,72.73,3.2,3.86,
22,2014-05-30,12.8,23.9,15.2,18.25,13.6,2.56,31 N,25 N,250,79.98,2.1,2.61,
22,2014-05-31,0,27.6,13.6,19.99,11.5,5.21,52 NE,29 N,479.74,60.69,5,5.17,
22,2014-06-01,0,27.7,12.4,20.51,15.5,4.9,61 NE,28 N,529.45,52.22,5.6,5.76,
22,2014-06-02,0,28.2,12.8,20.83,19,6.2,72 NE,36 N,518.02,51.11,5.6,5.91,
22,2014-06-03,0,26.5,13,19.89,18.2,9.32,81 NE,41 N,515.12,51.72,5.9,6.23,
22,2014-06-04,0,28.8,12.2,20.58,17.8,4.52,63 NE,25 N,438.56,52.09,4.8,5.06,
22,2014-06-05,0,29.5,13.4,21.49,20.8,7.62,61 NE,63 NE,462.09,49.83,5.3,5.85,
22,2014-06-06,0,29.5,13.9,21.46,21.3,5.13,68 NE,81 NE,358.3,55.2,3.7,4.54,
22,2014-06-07,0,29.4,15.7,22.24,11,3.93,151 SE,75 NE,410.45,54.61,4.3,4.67,
22,2014-06-08,0,30.6,16,22.82,8.2,3.34,120 E,141 SE,418.6,55.33,4.2,4.63,
22,2014-06-09,12.4,29.3,15,21.47,23.9,5.2,87 NE,153 SE,375.2,66.52,3.4,4.12,
22,2014-06-10,5.8,28.7,14.1,20.75,15.2,6.15,15 N,23 N,524.26,57.34,5.5,5.54,
22,2014-06-11,0,28.7,13.8,21.87,13.7,6.87,31 N,31 N,540.66,45.31,6,6.3,
22,2014-06-12,0,31,14.9,22.44,12.1,4.33,122 E,56 NE,552.32,42.3,6,6.13,
22,2014-06-13,0,30.8,14.6,22.57,15.8,4.31,76 NE,83 NE,477.71,44.18,5.4,5.56,
22,2014-06-14,0,30.6,14.8,21.07,19.8,5.51,102 E,102 E,381.56,51.66,4.3,4.84,
22,2014-06-15,0,29.9,12.2,20.36,11.5,3.92,6 N,335 NO,475.98,57.84,4.5,4.94,
22,2014-06-16,2.4,30.3,16.9,21.65,16.6,4.19,124 E,12 N,477.42,55.71,4.4,5.13,
22,2014-06-17,2.8,28.1,15.4,19.55,26.2,5.26,74 NE,20 N,410.93,68.21,4.1,4.32,
22,2014-06-18,5.8,27.7,14.8,18.71,19,2.24,97 E,103 E,364.2,72.96,2.9,3.59,
22,2014-06-19,33.4,24.5,14.1,17.65,12.9,4.2,39 N,30 N,346.52,78.72,2.9,3.39,
22,2014-06-20,16.4,24.8,13.4,17.78,20.7,4.65,82 NE,125 E,374.68,76.14,3.2,3.8,
22,2014-06-21,8,25.3,14.8,18.54,16.8,4.21,94 E,126 E,364.68,75.4,3.3,3.78,
22,2014-06-22,0.2,25.2,14.2,19,10,3.37,210 S,179 SE,466.32,77.4,3.9,4.35,
22,2014-06-23,39.2,23.7,14.8,17.85,16.6,4.79,137 SE,139 SE,351.56,85.3,2.5,3.34,
22,2014-06-24,12,25.5,14.1,18.35,19.3,2.49,87 NE,66 NE,363.4,81.85,3,3.44,
22,2014-06-25,0,25.5,15.1,19.57,8.8,3.05,70 NE,19 N,429.61,73.59,3.6,4.16,
22,2014-06-26,0,26.4,15.4,19.32,11.3,2.61,262 SO,166 SE,363.08,76.23,3.2,3.61,
22,2014-06-27,0,25.7,15.9,19.04,17.6,5.7,86 NE,152 SE,414.5,71.94,3.8,4.3,
22,2014-06-28,5.2,26.3,14,18.86,22.8,3.45,90 E,166 SE,450.45,74.16,4.2,4.27,
22,2014-06-29,0,26.2,13,19.44,15.3,4.18,96 E,93 E,413.38,67.78,3.7,4.31,
22,2014-06-30,0,23,15.1,19,12,4.58,68 NE,104 E,371.97,70.96,3.1,3.87,
22,2014-07-01,0.6,26.1,13.1,18.53,15.5,2.17,136 SE,128 E,371.28,71.75,3.1,3.71,
22,2014-07-02,6.6,26.7,14.3,19.58,13.5,3.41,274 O,81 NE,428.87,67.8,4,4.35,
22,2014-07-03,7.8,25.5,14.1,18.43,14.1,6.71,61 NE,51 NE,424.2,69.71,3.9,4.55,
22,2014-07-04,0,23.7,14.6,18.69,15.9,6.89,61 NE,45 NE,329.12,63.69,3.3,4.1,
22,2014-07-05,0,24.9,12.7,18.39,16.6,5.92,63 NE,30 N,382.62,61.88,3.7,4.47,
22,2014-07-06,0,26.1,12.5,18.54,13.2,4.69,57 NE,22 N,394.5,62.7,4.2,4.44,
22,2014-07-07,0,25.8,13.2,19.09,10.6,3.48,66 NE,167 SE,501.63,64.72,4.5,4.95,
22,2014-07-08,53,24.7,12.9,17.47,20.6,5.55,60 NE,73 NE,390.73,77.09,3.3,3.94,
22,2014-07-09,16.6,24.2,12.6,17.84,14.4,3.57,104 E,105 E,433.54,78.03,3.8,4.08,
22,2014-07-10,5.8,24.5,12.8,18,15.7,4.05,85 NE,166 SE,487.5,73.92,4.3,4.64,
22,2014-07-11,9.4,24,13.5,16.71,21.7,4.97,70 NE,88 NE,366.51,83.02,2.9,3.58,
22,2014-07-12,6.2,23.9,14.1,17.44,11.2,2.22,80 NE,92 E,354.21,77.09,2.9,3.52,
22,2014-07-13,0,25.2,12.8,18.47,14.5,4.74,72 NE,28 N,519.44,67.16,4.7,5.2,
22,2014-07-14,0,26,11.1,18.64,14,4.56,67 NE,37 N,537.27,61.28,5.3,5.5,
22,2014-07-15,0,27,13,19.85,12.3,3.56,63 NE,53 NE,523.34,57.55,5,5.37,
22,2014-07-16,0,26.8,13.8,19.08,18.4,3.41,105 E,126 E,435.32,66.9,4.1,4.42,
22,2014-07-17,0,24.7,13.3,19.01,9.8,2.94,192 S,165 SE,384.46,72.5,3.3,3.8,
22,2014-07-18,5.2,25.8,14.7,18.64,12.8,3.45,230 SO,152 SE,475.8,78.99,3.6,4.29,
22,2014-07-19,2.2,23.8,13,17.54,17.4,3.06,91 E,137 SE,377.94,77.36,3.2,3.63,
22,2014-07-20,0,26.8,13.7,19.81,16.4,3.4,138 SE,123 E,522.63,63.22,4.8,5.15,
22,2014-07-21,1.6,27.7,12.9,20.83,13.4,4.59,96 E,48 NE,535.94,53.67,5.4,5.72,
22,2014-07-22,0,27.6,12.4,20.34,13.2,5.36,58 NE,39 N,545.1,49.28,5.8,6.01,
22,2014-07-23,0,27.2,12.1,19.77,13.7,6.25,54 NE,40 N,524.73,52.31,5.8,5.82,
22,2014-07-24,0,24.5,11,18.07,13.6,5.8,59 NE,54 NE,418.51,60.18,4,4.66,
22,2014-07-25,0,25.4,11.9,17.39,20.6,3.76,59 NE,38 N,478.14,70.99,4.2,4.56,
22,2014-07-26,0,27.6,12.4,18.97,9.5,2.45,152 SE,33 N,464.08,66.17,4.2,4.58,
22,2014-07-27,3,27.3,12.8,19.67,18.2,4.13,133 E,51 NE,452.43,65.28,4.4,4.73,
22,2014-07-28,0,27.5,11.8,19.87,16.5,4.69,73 NE,32 N,542.28,56.62,5.4,5.66,
22,2014-07-29,1,26.4,11.5,18.24,20,3.94,88 NE,54 NE,474.6,63.71,4.2,4.8,
22,2014-07-30,0,28.3,13.8,19.88,8.9,3.93,50 NE,67 NE,514.32,62.29,4.8,5.17,
22,2014-07-31,0,27.9,13.4,20.11,8.3,3.38,101 E,85 NE,470.58,64.72,4.5,4.72,
22,2014-08-01,0,28.9,12.9,20.63,8.3,3.34,76 NE,84 NE,513.5,62.11,4.6,5.1,
22,2014-08-02,0,28.5,12.2,20.58,13,5.41,57 NE,45 NE,539.45,42.34,5.6,6.22,
22,2014-08-03,0,27.7,11.5,20.02,17.1,6.11,72 NE,60 NE,487.88,39.92,5.4,6.07,
22,2014-08-04,0,27.6,12.3,20.43,11.3,4.52,68 NE,54 NE,524.42,45.6,5.3,5.79,
22,2014-08-05,0,28,13.6,20.93,13.4,5.24,66 NE,51 NE,453.28,51,4.9,5.28,
22,2014-08-06,0,28.6,12.5,20.57,16.2,5.12,52 NE,82 NE,518.39,52.56,5.1,5.64,
22,2014-08-07,7,26.7,11.1,17.2,26.1,4.53,73 NE,147 SE,485.02,75.61,4,4.46,
22,2014-08-08,19.2,25.9,12.3,17.47,18.5,2.96,30 N,121 E,426.43,77.7,3.6,3.94,
22,2014-08-09,0.2,23,13,16.38,19.8,2.92,72 NE,58 NE,318.73,83.34,2.5,3.06,
22,2014-08-10,18.4,26.1,12.9,17.82,29.1,2.9,96 E,49 NE,436.93,77.06,3.7,4.2,
22,2014-08-11,1,25.8,12.9,19.1,15.8,6.22,47 NE,39 N,542.56,66.68,5.3,5.55,
22,2014-08-12,0,26.2,15.2,20.07,14.4,4.54,72 NE,35 N,481.22,63.15,4.5,5.04,
22,2014-08-13,0,26.2,14.2,19.76,15.1,6,86 NE,66 NE,538.97,61.32,5.3,5.59,
22,2014-08-14,7.4,26.7,11.4,17.3,15,4.2,86 NE,59 NE,461.02,71.64,4,4.47,
22,2014-08-15,0.6,26.3,12,17.73,7.1,1.27,252 SO,47 NE,439.06,73.96,3.8,4.04,
22,2014-08-16,0,27.2,13.1,19.27,9.7,3.02,50 NE,31 N,484.3,66.38,4.3,4.78,
22,2014-08-17,4,27,12.3,18.7,14.4,2.01,125 E,132 E,463.33,67.64,4.1,4.5,
22,2014-08-18,0,27.4,12.5,17.37,15.5,2.08,117 E,86 NE,413.24,77.71,3.4,3.89,
22,2014-08-19,0.2,26.1,12.7,17.79,9.7,2.28,126 E,138 SE,422.35,75.03,3.6,4.02,
22,2014-08-20,12.2,23.2,13.3,16.51,17.3,3.9,73 NE,93 E,317.72,81.79,2.6,3.19,
22,2014-08-21,1.2,25.7,12,18.5,15.2,6.25,116 E,36 N,524.84,66.27,4.7,5.44,
22,2014-08-22,0,26,14.6,19.11,10.4,4.41,50 NE,41 N,470.01,59.92,4.2,5.07,
22,2014-08-23,0,26.5,12.6,18.33,15.1,3.42,145 SE,64 NE,407.89,67.32,3.5,4.28,
22,2014-08-24,0.4,26.9,10.8,18.63,8.1,2.36,112 E,67 NE,500.43,68.49,4.2,4.72,
22,2014-08-25,0,27.2,11.2,18.7,7.7,2.28,232 SO,50 NE,478.7,67.58,4.2,4.6,
22,2014-08-26,0,28.9,11,20.06,13.4,4.07,67 NE,48 NE,534.74,52.52,5.1,5.71,
22,2014-08-27,0,28.8,12.6,20.6,16.6,4.64,69 NE,37 N,538.74,53.62,5.2,5.75,
22,2014-08-28,0,29.6,12.6,20.8,13.9,2.48,65 NE,50 NE,470.37,54.42,4.2,4.93,
22,2014-08-29,16.2,29,13.8,19.2,19,2.93,61 NE,106 E,375.53,70.82,3.2,3.83,
22,2014-08-30,0,28.2,14.9,20.46,12.6,4.25,51 NE,47 NE,427.17,60.58,4,4.64,
22,2014-08-31,0,27.2,13.1,19.91,14.7,5.02,37 N,37 N,442.84,58.99,4.5,4.86,
22,2014-09-01,0,28.6,13,20.26,10.1,2.88,61 NE,48 NE,518.32,59.98,4.8,5.1,
