Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
13470,2012-03-08,0,29.4,5.9,18.71,6.5,0.77,234 SO,318 NO,529.18,40.99,4.4,5.5,
13476,2012-03-09,0,29.7,9.6,20,18,3.25,0 NE,0 NE,477.53,35.72,4.3,5.72,
18848,2012-03-09,0,22.4,13.2,17.07,26.9,14.96,358 NO,358 NO,533.31,29.66,6.4,<null>,
22575,2012-03-09,0,27.5,7.2,18.88,22,4.96,80 NE,120 E,504.6,36.19,4.9,6.17,
24576,2012-03-09,0,28.3,10.6,19.36,18.6,3.66,31 N,5 N,518.04,33.8,5,6.08,
24588,2012-03-09,0,27.2,9,18.62,15.2,1.63,151 SE,77 NE,594.15,35.08,5.1,6.12,
13470,2012-03-09,0,29.9,5.4,18.61,6.5,0.92,162 SE,4 N,511.67,42.02,4.5,5.35,
24509,2012-03-09,0,28.1,8.1,17.84,29.8,7.31,92 E,89 NE,581.39,45.61,5.6,6.79,
48293,2012-03-09,0,29.4,9.8,19.66,14.6,6.39,181 S,178 SE,544.1,33.51,4.7,6.87,
15977,2012-03-09,0,26.8,9.8,18.87,20.8,7.57,77 NE,53 NE,527.19,36.04,5.4,6.86,
13472,2012-03-09,0,29.1,5.7,18.71,9.5,1.64,359 NO,358 NO,369.39,40.51,3.2,4.63,
13466,2012-03-09,0,27.9,7.2,18.21,13.4,3.72,331 NO,331 NO,530.26,37.32,5,6.1,
13478,2012-03-09,0,28.3,6,18.44,15.4,4.94,240 SO,343 NO,524.56,37.49,5.2,6.37,
13471,2012-03-09,0,27.1,6.9,17.63,15.1,2.21,77 NE,19 N,488.27,42,4.3,5.41,
22581,2012-03-09,0,27.9,7.7,18.33,11.3,2.08,88 NE,74 NE,481.33,38.04,4.2,5.43,
24478,2012-03-09,0,29.5,9.5,19.44,0,0,209 S,163 SE,604.83,33.97,4.8,5.83,
18818,2012-03-09,0,31.7,8.9,20.93,4.6,0.44,250 SO,172 SE,540.41,30.6,4.3,5.66,
22476,2012-03-09,0,23.4,8.9,15.57,20.1,4.99,154 SE,315 NO,414.02,33.52,3.5,5.54,
24583,2012-03-09,1.2,28,9.8,18.33,18.6,3.88,53 NE,78 NE,<null>,41.16,1,<null>,
25447,2012-03-09,0,30.2,12.3,21.18,9,1.93,238 SO,323 NO,613.7,28.27,5.4,6.47,
13467,2012-03-09,0,27.3,7.3,18.06,10.9,0.63,82 NE,96 E,507.76,40.98,4,5.26,
13474,2012-03-09,0,28.5,6.7,18.38,27.9,8.8,170 SE,76 NE,533.68,40.12,5.8,<null>,
13475,2012-03-09,0,27.8,9.1,18.22,6.8,1.91,56 NE,26 N,522.46,43,4.4,5.55,
22474,2012-03-09,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-09,0,26.1,11.7,18,8.5,0.91,250 SO,264 SO,624.02,31.98,5.4,6.17,
18787,2012-03-09,0,28.1,11,19.92,17,1.77,101 E,53 NE,529.87,32.3,4.5,5.76,
25420,2012-03-09,0,29.5,9.9,19.44,20.5,3.77,270 O,349 NO,566.51,31.71,4.6,6.52,
25413,2012-03-09,0,27.4,12.2,19.14,22.2,6.16,265 SO,272 O,633.42,30.11,6.3,<null>,
13473,2012-03-09,0,27,6.2,17,24.5,5.58,59 NE,47 NE,488.07,47.15,4.7,5.89,
18833,2012-03-09,0,27.6,8.9,19.38,22.4,4.64,18 N,355 NO,483.65,32.81,4.7,6.11,
25427,2012-03-09,0,29.5,10.8,20.64,15.9,3.09,290 O,307 O,582.22,29.98,5.5,6.48,
13468,2012-03-09,0,28.9,6.6,18.86,9,1.4,204 S,19 N,480.08,43.66,4.1,5.17,
13473,2012-03-10,0,24.8,6.9,16.81,16.3,5.45,164 SE,189 S,463.22,60.08,4.1,5.16,
18833,2012-03-10,1.2,24.6,10.1,17.91,22,7.23,252 SO,300 O,417.1,52.07,4.4,5.23,
25427,2012-03-10,0,27,12.3,19.29,18.7,5.78,207 S,288 O,565.54,47.61,5.7,6.18,
13468,2012-03-10,0,26.5,10.1,18.45,13.9,3.33,211 S,252 SO,445.79,54.17,4.1,4.88,
18787,2012-03-10,0,26,11.5,18.96,12.2,2.24,177 SE,274 O,459.69,47.57,3.9,4.88,
25413,2012-03-10,0,25.1,9.9,16.89,27.6,9.72,192 S,255 SO,575.22,52.02,6.3,6.62,
25420,2012-03-10,0,26.4,8.8,17.83,27.6,9.13,192 S,254 SO,565.24,47.86,6.4,6.74,
13475,2012-03-10,0,24.9,10.9,17.88,14.1,4.09,193 S,171 SE,443.25,53.95,3.9,4.96,
22474,2012-03-10,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-10,0,24.7,8.7,15.52,13,2.53,271 O,279 O,582.6,58.18,5,5.5,
18818,2012-03-10,0,30.1,11.6,20.98,8.7,1.09,254 SO,190 S,493.29,40.61,4.2,5.22,
22476,2012-03-10,0,21.6,6.8,13.36,19.5,6.9,219 S,220 S,363.23,57.74,3.5,4.54,
24583,2012-03-10,0.6,25.4,10,17.54,15.3,5.61,196 S,209 S,<null>,52.96,1.4,<null>,
25447,2012-03-10,0,28.9,13.5,20.57,11.5,4.05,247 SO,277 O,564.49,42.33,5.3,6.13,
13467,2012-03-10,0,25.3,10.1,17.72,12.6,1.52,188 S,254 SO,482.49,54.5,4,4.87,
13474,2012-03-10,0,25.6,8.2,17.66,25,8.23,158 SE,167 SE,465.21,53.78,4.9,5.74,
13471,2012-03-10,0,25.2,8.1,17.21,12.9,2.92,176 SE,238 SO,425.92,54.44,3.9,4.7,
13478,2012-03-10,0,26,8.7,17.85,29.9,8.31,215 S,239 SO,491.66,51.18,5,6.08,
22581,2012-03-10,0,25.7,9.6,18,11.1,2.65,238 SO,194 S,428.15,52.08,3.8,4.7,
24478,2012-03-10,0,26.4,9.7,17.84,13.9,1.97,194 S,257 SO,525.71,51.64,4.5,5.18,
13466,2012-03-10,0,25.9,8.6,17.6,14.8,5.96,267 SO,304 O,484.83,50.66,4.5,5.64,
24509,2012-03-10,0.4,25.3,10.7,17.31,26,10.41,92 E,144 SE,498.28,55.84,4.6,6.12,
48293,2012-03-10,0,27.1,10.4,18.88,20.1,9.36,246 SO,197 S,535.34,51.14,3.9,6.43,
13472,2012-03-10,0,27.5,9.3,18.44,17.5,4.22,357 NO,358 NO,365.65,53.64,3.7,4.56,
15977,2012-03-10,0,24.7,9.7,17.19,22.6,9.25,220 S,198 S,423.67,53.57,4.5,5.51,
13476,2012-03-10,0.8,27.1,11.8,18.92,11.5,3.59,0 NE,0 NE,410.28,51.43,3.7,4.71,
18848,2012-03-10,0,20.4,9.9,14.8,31.1,14.04,358 NO,358 NO,458.99,52.95,4.7,6.23,
22575,2012-03-10,0,26.9,8.7,18.02,19,7.31,150 SE,230 SO,476.78,51.71,5,5.74,
24576,2012-03-10,1.4,25.1,9.9,17.52,10,2.94,5 N,1 N,430.26,53.39,3.9,4.62,
24588,2012-03-10,0,26.1,10.6,18.11,16.1,3.98,260 SO,267 SO,560.47,52.52,5.2,5.77,
13470,2012-03-10,0,27,8.4,18.13,11.2,2.37,265 SO,292 O,491.68,53.56,4.4,5.08,
13476,2012-03-11,0,27.2,9.5,19.12,7.7,1.72,0 NE,0 NE,466.16,37.68,4,5.15,
18848,2012-03-11,0,19.2,11,14.51,31,16.59,358 NO,358 NO,532.02,35.74,5.7,<null>,
22575,2012-03-11,0,26.5,8.2,18.53,17.1,6.8,253 SO,224 S,529.96,32.75,5.7,6.81,
24576,2012-03-11,0,25.9,10.3,18.15,8.6,3.15,29 N,17 N,529.12,35.79,4.7,5.88,
24588,2012-03-11,0,26.5,9.2,18.41,13,3.39,219 S,238 SO,642.36,35.6,5.9,6.76,
13470,2012-03-11,0,27.4,5.5,17.25,10.4,2.04,216 S,271 O,550.48,43.02,4.8,5.7,
24509,2012-03-11,0,25.8,6.8,16.43,16.2,2.99,174 SE,175 SE,592.05,46.73,5.2,6.03,
48293,2012-03-11,0,26.6,9.2,18.95,18,8.1,227 SO,233 SO,612.53,34.59,4.8,<null>,
15977,2012-03-11,0,24.2,9.8,17,20,5.58,222 S,198 S,509.75,40.26,4.6,6.06,
13472,2012-03-11,0,26.5,6.7,17.2,11.3,2.01,360 N,358 NO,345.19,45.49,3.1,4.25,
13466,2012-03-11,0,25.4,6.8,16.7,13.9,3.1,267 SO,267 SO,499.48,40.79,4.5,5.57,
13478,2012-03-11,0,25.8,5.5,16.52,17.6,3.93,237 SO,198 S,503.89,42.86,4.9,5.74,
13471,2012-03-11,0,25.9,6.7,17.44,12.3,2.48,203 S,217 S,530.65,38.11,4.4,5.81,
22581,2012-03-11,0,26.2,7.4,18.25,11.4,3.24,234 SO,208 S,511.07,35.99,4.7,5.84,
24478,2012-03-11,0,26,9.3,18.11,9.8,2.27,210 S,244 SO,608.61,34.75,5.1,6.25,
18818,2012-03-11,0,29.5,9.1,19.76,3.1,0.44,199 S,181 S,535.09,33.98,4.3,5.48,
22476,2012-03-11,0,21.3,5.9,12.94,16.1,4.96,163 SE,232 SO,431.91,40.17,3.6,5.36,
24583,2012-03-11,0,25.6,7.7,17.33,14.6,5.66,214 S,251 SO,<null>,36.57,1.7,<null>,
25447,2012-03-11,0,28,10.5,19.14,11.5,2.79,257 SO,331 NO,607.71,33.09,5.5,6.4,
13467,2012-03-11,0,25.2,7.3,17.17,10.2,0.85,251 SO,210 S,518.77,40.79,4.1,5.31,
13474,2012-03-11,0,26.3,7.4,17.33,19.2,6.23,232 SO,164 SE,549,41.46,5.3,6.53,
13475,2012-03-11,0,25,7.3,16.98,11.7,2.13,218 S,257 SO,507.77,41.62,4.2,5.44,
22474,2012-03-11,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-11,0,23.8,9.3,15.68,12.1,2.37,272 O,259 SO,631.3,35.95,5.3,6.41,
18787,2012-03-11,0,25.2,10.8,18.97,2.4,0.28,202 S,239 SO,467.76,34.96,3.6,4.87,
25420,2012-03-11,0,25.6,7.7,18.2,23.8,10.89,272 O,238 SO,664.89,31.28,7.1,<null>,
25413,2012-03-11,0,24.6,9.8,17.59,23.8,12.6,272 O,234 SO,650.95,30.44,7.3,<null>,
13473,2012-03-11,0,25.7,4.7,16.25,14.3,4,204 S,200 S,512.81,44.97,4.6,5.81,
18833,2012-03-11,0,25.1,8.4,17.91,16.6,6.06,180 S,270 O,521.82,37.86,5.2,6.35,
25427,2012-03-11,0,27.2,9.2,18.88,14.3,4.37,255 SO,296 O,578.46,35.86,5.6,6.44,
13468,2012-03-11,0,26.9,7.3,17.77,7.4,1.47,189 S,199 S,437.47,44,3.7,4.8,
13473,2012-03-12,0,26.5,4.3,15.71,6.6,1.25,212 S,340 NO,524.35,40.81,4.4,5.52,
18833,2012-03-12,0,27.3,7,18.03,10.1,2.76,278 O,335 NO,522.17,30.8,4.6,6.01,
25427,2012-03-12,0,28.4,9.6,19.54,12,2.23,302 O,11 N,644.16,27.22,5.6,6.73,
13468,2012-03-12,0,27.7,5.6,17.03,6.4,1.21,350 NO,203 S,484.57,42.43,3.8,5.16,
18787,2012-03-12,0,26.7,9.4,19.23,10.5,0.63,108 E,81 NE,565.1,31.62,4.6,5.73,
25413,2012-03-12,0,25.3,10,17.88,21.4,4.79,269 SO,244 SO,645.76,24.12,6,<null>,
25420,2012-03-12,0,28,7,17.86,21.4,4.31,269 SO,306 O,628.82,26.6,5.5,<null>,
13475,2012-03-12,0,26.8,6,17.16,3.9,0.58,205 S,11 N,553.53,34.97,4.5,5.66,
22474,2012-03-12,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-12,0,24.8,9.5,16.6,7.5,0.87,297 O,260 SO,660.75,24.46,5.3,6.6,
18818,2012-03-12,0,30.7,7.5,19.54,1.1,0.08,268 SO,76 NE,542.11,29.19,4.3,5.6,
22476,2012-03-12,0,23,7.1,13.89,18.9,4.45,124 E,355 NO,446.45,27.33,3.6,5.85,
24583,2012-03-12,0,27,8.1,17.61,7.8,1.88,30 N,17 N,<null>,28.17,0.6,<null>,
25447,2012-03-12,0,29.1,10.6,19.74,6.4,1.86,160 SE,10 N,641.6,23.85,5.7,6.72,
13467,2012-03-12,0,26.5,5.8,16.56,1,0.03,182 S,91 E,528.89,37.35,4.1,5.33,
13474,2012-03-12,0,27.1,6.1,17.06,12.3,5.08,204 S,67 NE,536.18,36.43,5.1,6.46,
13471,2012-03-12,0,26.7,5.4,16.39,5.9,1.36,221 S,302 O,522.67,36.54,4.1,5.59,
13478,2012-03-12,0,27.2,5.9,16.75,10.9,3.26,219 S,148 SE,528.65,38.66,4.7,5.98,
22581,2012-03-12,0,27,6.2,17.29,5.6,1.2,19 N,115 E,531.31,33.4,4.2,5.65,
24478,2012-03-12,0,27.5,8,18.21,5.6,1.11,120 E,185 S,643.88,30.24,5.2,6.4,
13466,2012-03-12,0,26.7,6,16.8,8.6,2.17,267 SO,267 SO,534.9,37.76,4.6,5.77,
24509,2012-03-12,0,27.3,6.5,17.25,21,3.1,62 NE,85 NE,657.89,37.14,5.6,6.83,
48293,2012-03-12,0,28,7.9,18.55,10.9,5.29,177 SE,189 S,598.57,31.23,5.5,<null>,
13472,2012-03-12,0,28,5.4,17.01,7.1,1.12,357 NO,358 NO,375.66,40.75,2.9,4.5,
15977,2012-03-12,0,25.9,9.3,18.15,13.7,3.17,99 E,33 N,513.98,36.25,4.3,5.84,
13476,2012-03-12,0,28.4,8.9,18.86,6.8,1.9,0 NE,0 NE,490.25,32.86,4,5.54,
18848,2012-03-12,0,21.7,11.6,15.92,25,9.82,358 NO,359 NO,495.37,27.71,5.4,<null>,
22575,2012-03-12,0,26.3,7.3,17.91,9,2.35,163 SE,311 O,531.98,29.28,4.6,5.96,
24576,2012-03-12,0,27.4,8.8,18.15,10.5,2.04,0 NE,26 N,571.34,30.58,5,6.15,
24588,2012-03-12,0,26.6,6.3,17.53,11.4,1.05,139 SE,347 NO,642.11,32.26,5.3,6.37,
13470,2012-03-12,0,28.6,3.9,16.91,3.3,0.25,201 S,346 NO,530.73,40.88,4.2,5.34,
13476,2012-03-13,0,29.5,9,20.44,8.2,1.67,0 NE,0 NE,490.54,37.3,4.2,5.44,
18848,2012-03-13,0,22.6,12.8,17.2,21,8.69,358 NO,358 NO,478.4,30.4,5.2,6.76,
22575,2012-03-13,0,26.9,8.5,18.68,12.4,2.7,102 E,297 O,522.33,40.04,4.4,5.72,
24576,2012-03-13,0,28.6,10.3,19.27,15.2,2.35,284 O,355 NO,578.43,38.19,5.3,6.11,
24588,2012-03-13,0.2,27.4,7.8,18.92,12.6,1.54,315 NO,34 N,618.53,36.39,5.3,6.25,
13470,2012-03-13,0,29.9,6.7,18.53,3.4,0.29,244 SO,337 NO,521.41,44.65,4.4,5.28,
24509,2012-03-13,0,28.3,11,19.66,28.7,8.75,84 NE,85 NE,667.11,40.4,6.7,<null>,
48293,2012-03-13,1.2,28.3,9.5,19.53,11.6,5.23,225 SO,172 SE,554.73,37.46,4.6,6.52,
15977,2012-03-13,0,27,11.1,19.07,21.2,4.49,96 E,56 NE,534.81,38.03,5.1,6.24,
13472,2012-03-13,0,28.6,6.4,18.43,11.2,1.19,359 NO,359 NO,378.36,42.35,3.3,4.55,
13466,2012-03-13,0,27.3,8.6,18.34,10.6,2.46,267 SO,267 SO,527.72,39.07,4.8,5.79,
13478,2012-03-13,0,28.4,6,17.88,18.9,3.11,96 E,356 NO,511.91,39.17,4.6,5.91,
13471,2012-03-13,0,27.6,7.2,18.52,9.4,1.32,100 E,18 N,511.27,39.6,4.2,5.49,
22581,2012-03-13,0,28,8,18.69,9,1.49,77 NE,75 NE,509.46,39.66,4.5,5.46,
24478,2012-03-13,0,28.7,8.5,18.56,7.4,1.3,99 E,209 S,556.91,36.26,4.9,5.8,
18818,2012-03-13,0,31.1,9.4,20.81,0.9,0.05,220 S,64 NE,533.08,27.56,4.3,5.62,
22476,2012-03-13,0,24.6,6.6,15.44,20,5.16,99 E,38 N,449.29,31.82,4.3,5.97,
24583,2012-03-13,0,27.4,9.2,19.28,13.4,1.81,92 E,144 SE,<null>,36.45,0.7,<null>,
25447,2012-03-13,0,29.7,12.9,21.63,8.5,2.68,9 N,355 NO,634.53,23.74,5.7,6.95,
13467,2012-03-13,0,27.7,8.2,18.63,1.6,0.08,128 E,70 NE,533.99,43.15,4.3,5.32,
13474,2012-03-13,0,28.6,6.9,18.73,16.9,4.27,93 E,16 N,533.63,42.26,5.3,6.16,
13475,2012-03-13,0,26.6,9.3,18.97,5.2,0.78,86 NE,42 N,493.16,43.03,3.9,5.14,
22474,2012-03-13,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-13,0,26.2,9.9,18.01,5.6,0.57,271 O,344 NO,662.31,31.16,5.5,6.44,
18787,2012-03-13,0,27.9,11.2,20.43,14.3,1.17,106 E,53 NE,538.09,34.42,4.6,5.65,
25420,2012-03-13,0,27.8,9.7,19.52,12.6,3.15,315 NO,104 E,583.37,32.39,5.3,6.46,
25413,2012-03-13,0,26.5,10.3,18.63,12.4,3.5,133 E,134 E,578.35,31.96,5.3,6.45,
13473,2012-03-13,0,27.2,7.3,17.79,23.1,2.08,94 E,337 NO,498.11,46.74,4.1,5.4,
18833,2012-03-13,0,28.1,8.7,19.19,9.5,2.28,144 SE,21 N,512.03,35.6,4.6,5.76,
25427,2012-03-13,0,29.2,9.7,20.4,8.1,1.82,201 S,60 NE,635.36,30.42,5.4,6.54,
13468,2012-03-13,0,28.9,7.5,18.58,7.6,1.1,125 E,68 NE,489.27,43.94,3.9,5.21,
13473,2012-03-14,0,27.6,6.9,18.19,12.9,1.55,162 SE,325 NO,483.23,42.23,3.9,5.31,
18833,2012-03-14,0,28.6,9.1,19.37,20.9,3.11,208 S,16 N,491.47,33.84,4.5,5.85,
25427,2012-03-14,0,29.2,10.6,20.77,14.2,2.32,351 NO,22 N,597.59,27.96,5.3,6.46,
13468,2012-03-14,0,29.1,9.1,19.29,12.8,1.46,335 NO,135 SE,479.89,38.55,4.2,5.35,
18787,2012-03-14,0.4,28.1,12.1,20.42,24.4,2.01,86 NE,36 N,510.61,29.7,4.3,5.75,
25413,2012-03-14,0,26.2,11.2,18.52,27.6,4.03,245 SO,238 SO,513.6,33.42,4.9,6.04,
25420,2012-03-14,0,28.2,9,18.92,22,2.33,305 O,294 O,575.8,33.8,3.9,6.16,
13475,2012-03-14,11.2,27.5,8.8,18.63,9.9,0.95,116 E,43 N,483.83,39.39,3.8,5.19,
22474,2012-03-14,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-14,0.2,26.8,10,17.25,11.2,0.9,353 NO,60 NE,577.75,37.24,4.7,5.78,
18818,2012-03-14,0.4,31.7,10.6,22.06,15.3,0.69,44 N,66 NE,494.52,29.25,4.2,5.53,
22476,2012-03-14,0,22.5,7.7,14.98,58.2,7.51,132 E,36 N,318.76,40.48,3.7,5.06,
24583,2012-03-14,0,27.6,9.2,19.29,16.8,1.89,4 N,123 E,<null>,29.68,0.5,<null>,
25447,2012-03-14,0,30.9,13.4,22.11,10.4,2.93,262 SO,11 N,624.69,29.24,5.6,6.8,
13467,2012-03-14,0,27.1,8.4,18.7,3.6,0.13,125 E,54 NE,453.26,39.05,3.4,4.84,
13474,2012-03-14,0,29.3,7.4,18.76,26,5.89,88 NE,65 NE,482.93,38.66,5,6.3,
13471,2012-03-14,0,28,7.4,18.69,6.2,0.73,94 E,340 NO,449.23,38.5,3.6,4.97,
13478,2012-03-14,1.2,28.5,7.8,18.94,22.5,4.28,97 E,360 N,508.81,33.34,4.7,6.33,
22581,2012-03-14,0,27.5,8.4,18.82,11.3,1.57,333 NO,26 N,444.89,37.74,3.9,5.08,
24478,2012-03-14,0,28.2,9.1,18.62,15.2,1.94,186 S,104 E,501.01,40.38,4.5,5.43,
13466,2012-03-14,0,27.3,8.7,18.83,27.1,3.85,358 NO,272 O,500.7,30.98,4.8,6.13,
24509,2012-03-14,4.8,28.3,11,19.48,18.9,7.81,108 E,86 NE,579.75,37.24,6.4,<null>,
48293,2012-03-14,0,28.6,10,19.59,14.1,6,73 NE,159 SE,523.22,37.2,4.6,6.49,
13472,2012-03-14,0,28.9,9,19.49,23.7,1.89,359 NO,358 NO,368.79,35.73,3.3,4.82,
15977,2012-03-14,0.4,27.5,10,19.07,20.5,5.21,98 E,51 NE,517.4,30.46,5,6.53,
13476,2012-03-14,0,30.1,10.5,20.67,15.4,2.84,0 NE,0 NE,446.43,32.96,4.1,5.54,
18848,2012-03-14,0,22.3,13.7,17.11,34,10.18,358 NO,357 NO,442.31,30.96,5.2,6.7,
22575,2012-03-14,0,27.2,8.1,19.03,14.2,2.5,326 NO,337 NO,475.21,35.32,4.2,5.49,
24576,2012-03-14,7.4,28.6,9.6,18.79,23,3.06,305 O,351 NO,480.15,35.8,4.5,5.66,
24588,2012-03-14,0,27.9,8.6,19.12,16.7,2.33,68 NE,32 N,571.61,36.94,5,6.09,
13470,2012-03-14,0,30.5,6.9,18.61,8.8,0.61,10 N,347 NO,456.79,43.07,3.8,4.98,
13476,2012-03-15,0,29.8,11,20.96,11.1,4.14,0 NE,0 NE,492.44,32.65,5,6.1,
18848,2012-03-15,0,22.5,13.6,17.49,44.5,13.79,360 N,358 NO,556.94,24.21,6.4,<null>,
22575,2012-03-15,0,27.8,9.6,19.26,12.1,3.49,115 E,80 NE,559.68,33.26,5.3,6.33,
24576,2012-03-15,0,27.6,9.9,18.78,20.4,4.76,311 O,319 NO,610,39.76,5.8,6.67,
24588,2012-03-15,0,28.4,9.2,19.54,10.6,2.01,124 E,35 N,661.94,31.14,6,6.76,
13470,2012-03-15,0,30.5,7,19.43,1.9,0.26,125 E,33 N,554.8,37.67,4.6,5.61,
24509,2012-03-15,0,27.3,11,18.94,27.4,12.29,78 NE,79 NE,682.91,43.09,7,<null>,
48293,2012-03-15,0,28.9,10.9,20.08,12.7,7.49,77 NE,86 NE,620.44,31.36,4.8,<null>,
15977,2012-03-15,0.2,26.8,10.1,18.88,22.5,8.85,38 N,57 NE,564.62,39.51,6.3,<null>,
13472,2012-03-15,0,29.1,7.6,20.01,14.5,3.04,359 NO,359 NO,390.27,35.71,4,5.17,
13466,2012-03-15,0,27.7,6.5,18.61,16.5,5.83,14 N,14 N,561.77,36.34,5.9,6.74,
13478,2012-03-15,0,28.7,6.8,19.28,21.4,8.21,65 NE,62 NE,567.11,36.01,6.2,<null>,
13471,2012-03-15,0,28.7,7.2,18.68,13,1.95,92 E,27 N,545.73,36.2,4.7,5.9,
22581,2012-03-15,0,28.5,7.8,18.79,8.5,2.17,75 NE,66 NE,560.74,35.38,5,6.04,
24478,2012-03-15,0,29.1,9,19.04,4.3,0.98,306 O,237 SO,650.42,33.19,5.5,6.38,
18818,2012-03-15,0,31.2,9.8,22.54,16.7,2.56,22 N,43 N,544.24,25.56,5.3,6.36,
22476,2012-03-15,0,22.1,8.9,15.58,24.8,9.77,97 E,69 NE,452.49,29.7,5,6.78,
24583,2012-03-15,0,27.7,8.5,18.79,14.4,3.65,79 NE,43 N,<null>,33.47,1.2,<null>,
25447,2012-03-15,0,30.7,12.6,22.49,10.4,3.4,349 NO,19 N,643.95,23.1,6,<null>,
13467,2012-03-15,0,28.1,7.9,18.69,1.2,0.06,139 SE,83 NE,560.12,37.82,4.4,5.54,
13474,2012-03-15,0,28.9,9,19.65,24,8.12,132 E,60 NE,558.88,36.81,6.3,<null>,
13475,2012-03-15,0,27.2,9.4,18.41,5.8,1.38,40 N,39 N,571.03,43.68,4.9,5.7,
22474,2012-03-15,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-15,0,26,11,18,5,0.81,43 N,84 NE,673.28,26.77,5.6,6.57,
18787,2012-03-15,0,27.7,12.3,20.47,16.1,4.36,110 E,78 NE,572.96,34.12,5.7,6.51,
25420,2012-03-15,0,28.8,9.1,19.66,22.8,3.69,257 SO,24 N,474.33,29.34,3.1,5.97,
25413,2012-03-15,0,26.8,10.7,18.91,16.5,4.03,80 NE,25 N,664.39,28.03,6.5,<null>,
13473,2012-03-15,0,27.7,7.5,18.03,19.3,5.44,97 E,36 N,541.95,41.84,5.6,6.41,
18833,2012-03-15,0,29.1,9,19.9,9.6,3.45,65 NE,23 N,539.37,30.64,5.4,6.33,
25427,2012-03-15,0,29.9,10.5,21.14,11.6,2.95,91 E,44 N,670.52,26.2,6,<null>,
13468,2012-03-15,0,29.2,9.3,19.85,10,1.61,94 E,29 N,518.96,35.64,4.5,5.68,
13473,2012-03-16,0,26.3,5.8,16.74,17.2,3.9,51 NE,28 N,421.68,50.35,4,4.95,
18833,2012-03-16,0,27.3,8.6,18.48,13.8,4.06,143 SE,54 NE,478.01,43.71,4.7,5.52,
25427,2012-03-16,1.2,28.7,9.8,19.26,21.2,3.31,353 NO,43 N,544.26,41.66,5.1,5.84,
13468,2012-03-16,0,28.3,8,18.53,14.8,1.98,111 E,109 E,460.86,47.65,4,4.97,
18787,2012-03-16,0,27.2,10.2,19.1,13.7,0.91,196 S,113 E,509.71,41.99,4.3,5.13,
25413,2012-03-16,0,26.6,8.3,16.89,18.7,4.84,335 NO,335 NO,530.29,34.67,5,6.25,
25420,2012-03-16,0,27.8,7.4,18.08,19.9,3.11,360 N,28 N,623.59,44.48,5.2,6.26,
13475,2012-03-16,0,27.5,8.6,17.77,8.3,1.98,17 N,54 NE,511.61,48.58,4.3,5.27,
22474,2012-03-16,<null>,<null>,<null>,<null>,<null>,<null>,0 NE, NE,<null>,<null>,<null>,<null>,
25422,2012-03-16,0.2,26.8,9.1,16.89,4.3,0.45,268 SO,110 E,610.36,37.01,5,5.84,
18818,2012-03-16,0,31,10.4,21.94,12.4,1.46,110 E,108 E,486.84,31.42,4.3,5.48,
22476,2012-03-16,0,23.9,8.1,15.5,17.9,4.7,153 SE,25 N,407.35,29.33,3.8,5.51,
24583,2012-03-16,0,27.6,7.3,17.55,23.9,4.16,355 NO,79 NE,117.7,42.81,1.4,3.21,
25447,2012-03-16,0,30.1,12.1,20.97,7.4,2.44,149 SE,70 NE,582.86,26.73,5.2,6.34,
13467,2012-03-16,0,27.9,7.5,17.55,6.9,0.18,43 N,124 E,499.9,46.76,4,4.94,
13474,2012-03-16,0,28.7,6.7,18.06,16,4.43,359 NO,77 NE,515.25,46.86,4.7,5.8,
13471,2012-03-16,0,27.4,5.9,16.88,12.5,1.82,27 N,358 NO,452.46,47.17,3.9,4.9,
13478,2012-03-16,0.2,27.8,7.3,17.77,21,4.71,59 NE,54 NE,480.67,44.74,4.4,5.7,
22581,2012-03-16,0,27.9,6.3,17.58,10,1.75,311 O,82 NE,465.98,45.68,4,5.02,
24478,2012-03-16,0,29.1,8,17.86,5,1.15,146 SE,106 E,548.9,39.09,4.4,5.61,
13466,2012-03-16,0,27.6,5.6,17.68,15.3,3.66,14 N,10 N,505.87,42.88,4.3,5.68,
24509,2012-03-16,0,28.2,8.7,17.97,29.9,9.57,90 E,97 E,615,47.59,5.9,<null>,
48293,2012-03-16,1,28.5,8.6,18.87,12.1,6.67,203 S,151 SE,560.01,44.49,5.5,6.51,
13472,2012-03-16,1,27.8,7.3,18.28,14.2,1.93,358 NO,358 NO,342.83,47.47,2.9,4.18,
15977,2012-03-16,0,26.4,8.4,17.59,22.2,5.49,78 NE,145 SE,515.74,43.7,4.6,5.98,
