Numero, Fecha, Pp, T_Max, T_Min, T_Med, VV_Max, VV, DWW, DV, Rag_G, HR, ET, EP 
13473,2013-11-05,0,25.7,9.6,15.97,8,0.78,323 NO,312 O,412.44,77.3,3.1,3.94,
13473,2013-11-06,0.6,24,10.2,16.32,10.6,2.1,47 NE,4 N,336.44,74.28,2.6,3.59,
13473,2013-11-07,0,22.1,11.8,15.65,25,5.87,73 NE,59 NE,223.62,69.19,2.1,3.16,
13473,2013-11-08,0,21.4,11.8,15.86,6.6,0.3,101 E,49 NE,263.76,68.23,1.7,2.95,
13473,2013-11-09,0,24.3,7.4,16,4.5,0.16,75 NE,329 NO,397.82,69.65,2.9,3.92,
13473,2013-11-10,0,22.8,8.6,15.14,13.8,2.16,77 NE,20 N,433.43,72.83,3.1,4.28,
13473,2013-11-11,0,23.4,6.4,14.92,11.3,2.24,51 NE,44 N,434.29,68.01,3.2,4.43,
13473,2013-11-12,0,19.5,6.5,13.79,11.3,1.96,62 NE,33 N,186.46,73.31,1.4,2.39,
13473,2013-11-13,7.4,13.4,7.9,10.62,15.6,1.07,80 NE,68 NE,120.28,84.91,0.6,1.39,
13473,2013-11-14,2.4,17.4,7.5,12.09,7,0.51,173 SE,189 S,276.12,81.41,1.5,3.04,
13473,2013-11-15,0,20.5,11.6,15.44,8,0.54,168 SE,154 SE,237.01,79,1.6,2.84,
13473,2013-11-16,0.8,17.9,12.5,14.67,5.2,0.66,188 S,178 SE,140.71,88.49,0.6,1.82,
13473,2013-11-17,0,23.1,9,14.4,1,0.03,174 SE,161 SE,332.96,83.38,2.2,3.33,
13473,2013-11-18,0,25.6,6.6,15.58,2.4,0.09,160 SE,338 NO,426.71,71.09,3.1,4.18,
13473,2013-11-19,0,24,9.1,15.75,6.3,0.61,147 SE,4 N,419.52,73.33,3.1,4.11,
13473,2013-11-20,0,24.6,5.5,13.81,7.7,1.14,162 SE,150 SE,415.78,71.4,3.1,4.15,
13473,2013-11-21,0,22.6,3.3,12.85,6.3,0.52,149 SE,61 NE,393.77,74.2,2.8,3.89,
13473,2013-11-22,0,23.9,5.4,14.15,4.4,0.28,140 SE,34 N,406.27,69.77,2.9,4.12,
13473,2013-11-23,11.6,22.9,7.5,14.5,12.6,1.44,51 NE,354 NO,310.58,77.96,2,3.39,
13473,2013-11-24,10.2,20.4,8.1,13.39,10.5,0.63,239 SO,82 NE,257.3,86.23,1.7,2.74,
13473,2013-11-25,0.2,20.8,6.4,12.8,11.6,1.74,208 S,197 S,250.46,82.6,1.6,2.8,
13473,2013-11-26,0,14.2,2.7,9.8,13.3,3.56,349 NO,346 NO,423.86,73.06,2.6,4.93,
13473,2013-11-27,0,15,-1.2,5.8,8.9,1.2,308 O,339 NO,317.24,76.34,1.8,3.75,
13473,2013-11-28,0,20.6,2.1,9.28,2.1,0.04,12 N,327 NO,365.05,76.94,2.1,4.03,
13473,2013-11-29,0,20.3,3.9,10.02,11.7,1.24,52 NE,2 N,376.71,73.48,2.7,4.37,
13473,2013-11-30,0,22.5,0,10.03,0.4,0.01,343 NO,348 NO,412.36,68.72,2.7,4.57,
13473,2013-12-01,0,24.4,0.3,10.59,0.1,0,330 NO,336 NO,383.6,63.89,2.4,4.35,
13473,2013-12-02,0,24.8,0.1,11.82,7.7,0.18,266 SO,298 O,346.41,58.9,2.3,4.18,
13473,2013-12-03,0,26,1.6,13.03,10.1,0.87,194 S,184 S,400.34,62.95,3.2,4.53,
13473,2013-12-04,0,26,6.8,14.67,7.9,1.21,258 SO,201 S,403.1,58.76,3.2,4.61,
13473,2013-12-05,0,25.2,1.9,12.12,10.7,1.36,158 SE,76 NE,408.48,62.48,3.3,4.48,
13473,2013-12-06,0,24.3,0,11.46,10.9,1.1,158 SE,61 NE,416.03,58.94,3.2,4.56,
13473,2013-12-07,0,23.2,1.5,11.69,20,3.81,161 SE,174 SE,400.36,59.83,3.4,4.79,
13473,2013-12-08,0,23.6,1.4,11.93,12.4,2.41,170 SE,145 SE,407.5,59.7,3.3,4.74,
13473,2013-12-09,0,22.6,0.6,10.92,16.7,2.66,195 S,45 NE,363.28,68.1,2.8,4.24,
13473,2013-12-10,0,24.4,2.2,12.91,15.4,2.17,70 NE,21 N,393.19,66.34,3,4.47,
13473,2013-12-11,0,24.4,4.5,13.13,10.4,1.15,53 NE,356 NO,349.02,71.24,2.5,3.92,
13473,2013-12-12,0,20.9,7.4,13.58,13.2,2.41,81 NE,56 NE,274.98,71.85,1.8,3.41,
13473,2013-12-13,0,21.8,2.4,11.61,8,0.94,158 SE,223 S,321.52,73.75,2.2,3.54,
13473,2013-12-14,0,24.2,2.2,12.28,7,0.58,310 O,144 SE,340.07,64.19,2.4,3.89,
13473,2013-12-15,0,17.8,6,11.46,7.8,2.27,345 NO,344 NO,313.63,57.4,2.1,4.02,
13473,2013-12-16,0,23.5,2,11.94,1.3,0.03,305 O,332 NO,394.82,59.84,2.6,4.36,
13473,2013-12-17,0,23,2.1,11.7,6.9,1.02,3 N,342 NO,401.75,53.26,2.8,4.66,
13473,2013-12-18,0,23,-1.2,10.18,1.8,0.11,319 NO,359 NO,406.48,51.42,2.7,4.61,
13473,2013-12-19,0,24.2,-0.7,10.74,8.5,1.22,205 S,5 N,402.03,55.12,3,4.7,
13473,2013-12-20,0.2,22.8,0.7,11.46,14.2,3.05,206 S,153 SE,339.43,61.73,2.7,4.34,
13473,2013-12-21,0,20.6,10.1,13.8,23,8.43,216 S,184 S,275.77,72.98,2.1,3.97,
13473,2013-12-22,0,20.5,3.2,11.53,13.7,2.08,162 SE,193 S,383.31,68.67,2.5,4.31,
13473,2013-12-23,0,19.4,2.4,10.25,11.2,2.53,359 NO,349 NO,368.61,69.06,2.6,4.22,
13473,2013-12-24,0,16.5,5.1,9.71,6.6,0.69,59 NE,21 N,267.88,73.64,1.5,3.25,
13473,2013-12-25,7,19.5,7.6,11.19,7.1,0.61,324 NO,347 NO,302.67,80.33,2,3.47,
13473,2013-12-26,25,9.8,7.6,8.68,1.8,0.04,98 E,37 N,54.77,96.66,<null>,0.75,
13473,2013-12-27,14.6,8.5,6.2,7.32,2.2,0.07,272 O,199 S,62.7,96.43,<null>,0.89,
13473,2013-12-28,4.4,11.4,5.7,8.04,8.4,1.27,153 SE,173 SE,167.31,95.19,0.7,2.42,
13473,2013-12-29,12.4,13.3,9,11.06,10.9,2.49,157 SE,168 SE,104.48,96.34,0.2,1.75,
13473,2013-12-30,6.4,13.2,9.3,11.21,15.6,6.59,164 SE,163 SE,122.07,92.43,0.5,2,
13473,2013-12-31,15.4,10.6,8,8.95,5.7,1.07,92 E,7 N,75.97,94.2,<null>,1.16,
13473,2014-01-01,3,14.2,8.3,10.39,8.4,0.49,149 SE,41 N,189.9,91.07,1.1,2.42,
13473,2014-01-02,0.2,17.5,6.8,11.02,13.8,2.89,80 NE,5 N,301.19,82.66,1.9,3.59,
13473,2014-01-03,0,16.5,4.3,9.36,9.4,1.15,81 NE,106 E,391.02,74.53,2.4,4.51,
13473,2014-01-04,0,19.3,0,9.08,10.7,1.11,222 S,301 O,386.18,75.02,2.5,4.28,
13473,2014-01-05,0,19.8,0.9,9.9,5.2,0.78,174 SE,24 N,373.82,72.66,2.5,4.23,
13473,2014-01-06,0,16.5,4.6,10.12,12.4,1.37,1 N,15 N,212.12,78.55,1.2,2.92,
13473,2014-01-07,0,16.4,3.3,7.93,12.2,2.58,37 N,55 NE,310.15,77.34,1.8,3.87,
13473,2014-01-08,0,19.8,0.1,8.75,9.9,1.3,176 SE,290 O,391.96,75.01,2.6,4.4,
13473,2014-01-09,0,19.3,-1.1,8.8,15.3,2.24,160 SE,125 E,424.85,67.26,2.9,4.95,
13473,2014-01-10,0,20.7,-1.5,9.22,16.3,2.75,191 S,261 SO,419.75,61.94,3.2,5.08,
13473,2014-01-11,1.2,13.3,1.2,7.48,1.7,0.08,318 NO,339 NO,124.26,76.39,0.4,2.12,
13473,2014-01-12,0.8,16.7,3,9.52,11.1,1.52,218 S,213 S,279.57,82.08,1.6,3.53,
13473,2014-01-13,0,19.2,-1.9,8.74,6.6,0.86,293 O,356 NO,438.64,67.38,3,4.96,
13473,2014-01-14,0,19.2,-1.3,8.88,1.5,0.13,326 NO,358 NO,429.44,65.34,2.8,4.86,
13473,2014-01-15,0,16.2,-0.1,8.02,9.5,1.93,64 NE,12 N,435.45,58.17,2.8,5.42,
13473,2014-01-16,0,19.5,-3.6,7.24,1.3,0.15,341 NO,332 NO,437.44,59.72,2.7,5.01,
13473,2014-01-17,0,19.5,-2.1,8.33,3,0.38,70 NE,9 N,443.28,51.16,3.1,5.28,
13473,2014-01-18,0,20,-1,8.18,2.8,0.2,2 N,357 NO,422.07,57.43,2.9,4.97,
13473,2014-01-19,0,20.2,0.5,9.53,4.5,0.3,327 NO,334 NO,360,54.76,2.3,4.54,
13473,2014-01-20,0,23.1,-1.8,9.79,2.8,0.17,144 SE,30 N,429.5,59.73,3,4.85,
13473,2014-01-21,0,21.6,1,11.4,12.1,2.91,63 NE,26 N,423.83,50.43,3.5,5.36,
13473,2014-01-22,0,22.7,-0.8,10.69,4.2,0.35,147 SE,186 S,430.95,55.86,3.1,4.84,
13473,2014-01-23,0,23.7,0.9,11.3,3.2,0.28,105 E,10 N,395.56,59.39,2.8,4.49,
13473,2014-01-24,0,22.3,4.2,12.86,10.4,0.92,43 N,345 NO,421.73,67.14,2.9,4.56,
13473,2014-01-25,0,23.8,5.2,12.74,11.3,0.51,329 NO,333 NO,371.49,69.97,2.7,4.07,
13473,2014-01-26,0,24.6,1.8,12.32,12,1.95,223 S,291 O,409.56,59.75,3.4,4.67,
13473,2014-01-27,0,24.4,0.1,12.21,11,1.58,187 S,189 S,425.05,51.99,3.3,4.89,
13473,2014-01-28,0,22.5,0.6,11.73,12.7,2.19,192 S,203 S,410.25,54.82,3.2,4.81,
13473,2014-01-29,0,20.1,0.9,10.8,7.6,0.38,343 NO,354 NO,454.08,60.57,3,4.85,
13473,2014-01-30,0,22.3,0,10.26,2.5,0.09,161 SE,357 NO,444.01,64.06,3.2,4.66,
13473,2014-01-31,0,24,-1.4,11.04,10.6,1.89,193 S,130 E,455.29,57.02,3.5,5.14,
13473,2014-02-01,0,24.4,2.8,12.92,13.8,3.48,152 SE,175 SE,429.32,49.99,3.6,5.4,
13473,2014-02-02,0,25.4,1.3,12.88,13.4,2.86,160 SE,209 S,441.37,48.24,3.7,5.4,
13473,2014-02-03,0,25,-0.1,12.38,11.6,2.43,234 SO,151 SE,430.79,49.05,3.7,5.17,
13473,2014-02-04,0,24.7,4.5,14.12,15.6,3.5,154 SE,210 S,448.63,49.89,3.8,5.4,
13473,2014-02-05,0,24.2,-0.2,11.97,11.7,1.74,221 S,151 SE,438.14,56.64,3.5,4.86,
13473,2014-02-06,0,24.1,3.8,13.33,13.6,2.16,153 SE,180 S,435.29,56,3.5,4.93,
13473,2014-02-07,0,24.5,0.3,12.36,10.2,1.77,165 SE,311 O,433.19,52.55,3.3,4.93,
13473,2014-02-08,0,25.5,1.2,12.72,4,0.23,128 E,19 N,434.73,50.26,3.3,4.81,
13473,2014-02-09,0,26.1,2.2,14.08,2.6,0.16,225 SO,332 NO,439.32,41.48,3.2,4.99,
13473,2014-02-10,0,26.3,1.8,13.52,3,0.06,107 E,221 S,441.42,48.58,3.2,4.84,
13473,2014-02-11,2,24.7,0.5,12.84,16,2.6,218 S,209 S,445.33,44.01,4.1,5.34,
13473,2014-02-12,0,23.6,-0.1,12.83,6.9,0.69,159 SE,1 N,482.73,35.36,3.6,5.44,
13473,2014-02-13,0,25.5,-1.6,11.69,10.1,1.18,168 SE,30 N,480.62,44.04,3.9,5.37,
13473,2014-02-14,0,26.2,-1,12.64,1.7,0.15,256 SO,348 NO,474.58,41.29,3.6,5.25,
13473,2014-02-15,0,26.7,0.7,13.99,5.3,0.29,338 NO,4 N,478.4,35.16,3.6,5.44,
13473,2014-02-16,0,26.8,-1,12.92,4,0.29,172 SE,339 NO,479.16,42.45,3.6,5.28,
13473,2014-02-17,0,27.4,1.8,15.15,6.5,0.62,1 N,1 N,471.36,36.69,3.8,5.4,
13473,2014-02-18,0,27.1,1.7,14.96,0.5,0.02,163 SE,263 SO,460.52,38.93,3.4,5.09,
13473,2014-02-19,0,26.4,2.1,14.66,10.4,1,147 SE,130 E,449.82,44.3,3.7,5.06,
13473,2014-02-20,0,25.3,2.7,13.65,14.2,2.43,238 SO,265 SO,388.21,46.91,3.4,4.76,
13473,2014-02-21,0,24.3,1.2,12.74,11,1.13,176 SE,311 O,415.96,48.86,3.4,4.7,
13473,2014-02-22,0,24.7,4,13.72,15.4,2.63,179 SE,279 O,352.79,52.53,3,4.47,
13473,2014-02-23,0,24.8,2.5,13.42,12,1.72,174 SE,142 SE,445.8,52.35,3.7,5,
13473,2014-02-24,0,25.5,3.5,14.43,11.5,1.97,185 S,91 E,442.98,53.76,3.8,5,
13473,2014-02-25,0,23.4,3.1,13.04,9,0.81,245 SO,282 O,252.48,56.19,1.8,3.37,
13473,2014-02-26,0,26.1,2,14.48,16.4,2.08,200 S,342 NO,468.04,47.8,4.3,5.32,
13473,2014-02-27,0,25.1,7.1,16.04,4.8,0.54,136 SE,17 N,476.33,40.1,3.9,5.24,
13473,2014-02-28,0,27.4,0.1,13.27,6.3,0.65,198 S,34 N,463.32,40.82,4,5.17,
13473,2014-03-01,0,26.8,0,13.57,23.2,3.51,152 SE,37 N,468.34,42.73,4.4,5.67,
13473,2014-03-02,0,26.7,3.3,15.42,16.2,2.51,184 S,217 S,461.35,42.2,4.3,5.48,
13473,2014-03-03,0,25.5,3.9,15.27,24,3.7,163 SE,164 SE,394.12,41.65,3.9,5.24,
13473,2014-03-04,0,25.7,2.8,15.38,15,4.49,253 SO,232 SO,477.2,39.77,4.7,5.97,
13473,2014-03-05,0,24.7,6.7,15.15,18.4,4.61,253 SO,220 S,469.43,35.28,4.5,6.02,
13473,2014-03-06,0,24.6,2.7,13.86,11.6,1.29,83 NE,12 N,445.3,37.26,3.7,5.14,
13473,2014-03-07,0,25.3,2.6,14.33,19.6,5.36,154 SE,240 SO,452.56,45.91,4.6,5.73,
13473,2014-03-08,0,24.3,9.1,15.85,19.4,6.19,210 S,195 S,410.76,48.09,3.8,5.5,
13473,2014-03-09,4.6,22.2,2.3,13.15,24,5.11,150 SE,166 SE,356.3,64.51,3,4.32,
13473,2014-03-10,0,21.2,4.5,12.28,25.1,8.32,234 SO,239 SO,387.23,65.82,3.6,4.83,
13473,2014-03-11,0,25.1,-2.2,11.4,12.8,3.43,163 SE,150 SE,530.07,46.01,4.7,6,
13473,2014-03-12,0,25.6,-1.1,12.94,12.3,2.52,71 NE,6 N,533.36,40.98,5,6.11,
13473,2014-03-13,0,26.2,4.8,15.41,17.2,3.89,161 SE,152 SE,506.84,50.17,4.7,5.91,
13473,2014-03-14,0,26.9,0.7,14.23,20,5.15,202 S,212 S,511.37,38.19,5.1,6.52,
13473,2014-03-15,0,27.4,0.6,14.88,16.6,5.22,255 SO,245 SO,517.17,35.23,5.5,6.64,
13473,2014-03-16,0,24.9,3.7,14.09,24.2,8.33,208 S,281 O,478.5,33.14,5.5,6.97,
13473,2014-03-17,0,21.3,2.6,10.69,17.8,5.59,354 NO,338 NO,508.53,36.52,3.8,6.45,
13473,2014-03-18,0,25.3,-2.2,12.03,28,6.83,182 S,162 SE,523.53,35.5,5.3,7,
13473,2014-03-19,0,25.5,1,14.13,21.4,5.06,150 SE,121 E,505.38,43.56,4.8,6.3,
13473,2014-03-20,0,28.3,6.3,17.07,12.8,1.91,73 NE,5 N,481.86,49.49,4.3,5.48,
13473,2014-03-21,0,30.1,3.3,17.51,14.3,1.94,187 S,306 O,501.74,50.04,4.8,5.51,
13473,2014-03-22,0,30.8,5.6,19.4,23.8,3.6,158 SE,191 S,508.98,38.49,5.1,6.14,
13473,2014-03-23,0,31.1,5,19.25,14.6,4.11,161 SE,240 SO,509.5,36.64,5.3,6.22,
13473,2014-03-24,0,28.1,7.2,18.38,12,2.22,204 S,313 O,349.54,31.57,3.5,4.74,
13473,2014-03-25,0,29.3,9.5,19.05,21.1,4.98,174 SE,121 E,497.46,35.84,5.5,6.21,
13473,2014-03-26,0,27.7,4.4,17.18,17.4,5.35,203 S,241 SO,490.82,47.22,5.2,5.75,
13473,2014-03-27,0,25.8,10.1,17.93,19,7.17,225 SO,208 S,327.45,33.19,3.8,5.52,
13473,2014-03-28,0,26,4.7,15.27,12.7,2.78,194 S,307 O,343.88,40.43,3.2,4.51,
13473,2014-03-29,0,26.8,5.5,16.27,25.8,6.86,92 E,56 NE,382.74,41.88,4.2,5.62,
13473,2014-03-30,0,26.2,10.2,17.81,21.1,4.14,196 S,181 S,461.9,45.06,4.3,5.53,
13473,2014-03-31,0,29.2,5.7,17.54,12.7,2.3,169 SE,356 NO,530.35,37.11,5.3,5.96,
13473,2014-04-01,0,29.4,3.3,17.5,16.4,3.14,177 SE,239 SO,527.05,28.97,5.3,6.33,
13473,2014-04-02,0,29.1,2,17.22,20.2,4.41,196 S,246 SO,542.51,26.73,5.8,6.77,
13473,2014-04-03,0,28.5,1.9,17.4,18.1,4.91,232 SO,265 SO,464.6,25.28,5.3,6.43,
13473,2014-04-04,0,29.8,2.8,17.43,14,2.38,158 SE,150 SE,523.84,23.93,5.2,6.27,
13473,2014-04-05,0,29.5,1.7,17.51,23,6.55,206 S,200 S,529.82,25.98,6.2,<null>,
13473,2014-04-06,0,29.2,5.6,19.51,22.4,9.03,223 S,197 S,543.49,24.37,6.4,<null>,
13473,2014-04-07,0,28.2,7.3,17.83,15.5,4.26,254 SO,253 SO,476.94,23.49,5.1,6.35,
13473,2014-04-08,0,23.7,4.3,15.26,17.3,8.71,45 NE,37 N,517.42,26.59,5.7,<null>,
13473,2014-04-09,0,24.9,6.4,16.74,13.7,5.78,62 NE,61 NE,428.25,30.79,4.4,5.99,
13473,2014-04-10,0,29.8,1.9,16.77,8.8,1.16,291 O,355 NO,496,28.98,4.5,5.71,
13473,2014-04-11,0,30.2,4.1,19.1,7.8,0.94,194 S,327 NO,456.17,30.59,4.4,5.4,
13473,2014-04-12,0,31.1,5.8,19.74,17.3,2.61,166 SE,71 NE,520.72,28.28,5.3,6.23,
13473,2014-04-13,0,31.7,5.4,19.34,14.7,3.64,224 S,249 SO,457.61,28.04,5.2,6.08,
13473,2014-04-14,0,32.4,5.9,19.27,13.3,2.53,220 S,294 O,528.31,30.72,5.4,6.13,
13473,2014-04-15,0,26.3,12.2,18.57,18.2,10.31,85 NE,53 NE,436.25,44.64,5,6.27,
13473,2014-04-16,0,28.1,4.8,17.3,20.8,7.69,152 SE,258 SO,464.57,43.58,5.5,6.16,
13473,2014-04-17,0,24.4,14.9,18.91,15.9,4.62,303 O,186 S,221.26,35.34,2.1,4.08,
13473,2014-04-18,0,27.3,7.3,17.95,24.9,3.85,82 NE,67 NE,406.35,40.85,4.1,5.17,
13473,2014-04-19,0,29.3,6.3,18.94,13,4.06,80 NE,302 O,430.1,49.84,4.5,5.16,
13473,2014-04-20,0,28.7,9.2,19.71,11.2,2.31,9 N,78 NE,383.99,50.71,3.6,4.49,
13473,2014-04-21,0.2,29.5,7.5,19.35,13.4,1.9,90 E,28 N,402.83,48.05,4,4.63,
13473,2014-04-22,0,29.6,7.7,19.93,18.4,2.51,83 NE,155 SE,458.22,44.79,4.6,5.16,
13473,2014-04-23,0,30.1,8.7,20.59,13.7,2.16,261 SO,153 SE,495.22,40.78,4.9,5.43,
13473,2014-04-24,0,29.5,7.2,19.09,12.4,1.7,294 O,20 N,500.01,29.02,4.8,5.64,
13473,2014-04-25,0,29.3,9.5,19.52,13.7,2.39,219 S,263 SO,435.42,32.27,4.4,5.3,
13473,2014-04-26,0,29.8,8.6,20.24,17.4,5.11,243 SO,208 S,479.96,37.36,5.4,6.05,
13473,2014-04-27,0,29.2,8.2,20.09,18.9,5.61,231 SO,208 S,512.56,35.49,6,6.41,
13473,2014-04-28,0,29.9,4.1,18.75,5.5,1.04,155 SE,141 SE,481.07,34,4.5,5.25,
13473,2014-04-29,0,29.9,5.6,19.71,12.9,2.91,165 SE,181 S,436.41,28.01,4.8,5.59,
13473,2014-04-30,0,29.4,9,19.89,19.1,5.13,187 S,190 S,438,27.83,4.8,6.14,
13473,2014-05-01,0,28,10.1,18.68,21.9,6.31,242 SO,247 SO,326.63,43.93,4.2,4.96,
13473,2014-05-02,0,26.6,10.9,19.14,17.4,4.97,241 SO,166 SE,348.64,31.81,4.2,5.21,
13473,2014-05-03,0,27.1,5.5,17.15,16.4,4.41,73 NE,356 NO,498.17,39.57,5.1,5.85,
13473,2014-05-04,0,29.4,9.6,19.74,9.2,1.93,62 NE,67 NE,483.46,41.71,4.5,5.35,
13473,2014-05-05,0,30,7.7,20.12,11.2,1.86,16 N,352 NO,439.35,34.61,4.5,5.24,
13473,2014-05-06,0,30.6,8.3,20.74,17.9,3.87,149 SE,161 SE,435.91,33.67,5.4,5.72,
13473,2014-05-07,3,25.5,13.4,18.35,19,6.4,193 S,167 SE,239.41,61.79,2.5,3.48,
13473,2014-05-08,0.2,24.1,13,17.64,16.6,5.35,159 SE,180 S,410.02,72.93,3.8,4.11,
13473,2014-05-09,0,28.5,10.6,19.87,4.9,0.87,267 SO,198 S,496.72,58.26,4.8,4.78,
13473,2014-05-10,0,30,7.3,20.08,9.7,1.76,254 SO,192 S,520.02,43.64,5.4,5.49,
13473,2014-05-11,0,29.8,12.7,21.87,16.3,4.88,163 SE,181 S,507.65,42.89,5.8,6,
13473,2014-05-12,0,30,11.1,21.21,7.5,2.29,135 SE,126 E,510.25,44.2,5.3,5.4,
13473,2014-05-13,0,29.4,13.8,21.91,6.8,2.71,129 E,179 SE,468.17,39.72,4.8,5.29,
13473,2014-05-14,0.2,25.5,13.9,19.15,8.7,4.42,25 N,15 N,386.71,57.39,3.7,4.29,
13473,2014-05-15,0,24.8,11.4,16.91,7.1,4.55,21 N,25 N,531.4,52.86,4.9,5.48,
13473,2014-05-16,0,27.5,6.3,17.83,7,2.43,53 NE,349 NO,530.95,40.57,5.1,5.65,
13473,2014-05-17,0,29.5,6.3,19.28,6.5,2.22,305 O,340 NO,545.78,28.17,5.4,6.2,
13473,2014-05-18,0,30.1,7.9,20.6,7.9,2.71,54 NE,27 N,496.6,27.2,5.1,6.07,
13473,2014-05-19,0,30.9,9,21.62,9,2.73,56 NE,14 N,480.42,29.42,5,5.86,
13473,2014-05-20,0,30.9,10,21.74,10.8,3.16,212 S,250 SO,482.51,31.65,5.1,5.83,
13473,2014-05-21,0,29,11.3,20.97,7.2,2.38,300 O,342 NO,366.85,37.46,3.5,4.6,
13473,2014-05-22,4.2,28.3,13,19.96,9.2,3.08,148 SE,129 E,349.7,56.44,3.3,4.02,
13473,2014-05-23,5.6,25.8,13.8,18.77,8.8,2.18,62 NE,147 SE,390.25,71.78,3.6,3.7,
13473,2014-05-24,2.6,25.7,13.2,18.31,8.9,2.66,60 NE,94 E,374.22,73.45,3.2,3.65,
13473,2014-05-25,0,28,11.4,19.27,7.8,2.28,285 O,163 SE,345.48,66.82,3.1,3.74,
13473,2014-05-26,13.2,26.9,14.4,19.13,11.4,2.49,90 E,268 SO,341.2,68.94,3,3.65,
13473,2014-05-27,1,28.1,13.9,19.52,8,3.26,293 O,119 E,415.99,67.69,3.9,4.29,
13473,2014-05-28,0.2,29.1,14.9,21.07,11.8,3.12,142 SE,118 E,396.05,59.48,4.3,4.4,
13473,2014-05-29,0,26.1,15.8,20.05,11.1,4.31,160 SE,148 SE,310.8,63.83,3.1,3.69,
13473,2014-05-30,0.8,24.8,16.2,19.15,10.7,3.17,1 N,354 NO,206.98,71.06,1.9,2.57,
13473,2014-05-31,0,27.4,12.5,19.77,7.2,2.64,355 NO,6 N,438.74,60.05,4.5,4.49,
13473,2014-06-01,0,28.1,11.4,20.63,7.4,3.29,37 N,16 N,511.28,54.07,5.5,5.28,
13473,2014-06-02,0,27.8,12.1,20.89,9.5,3.69,28 N,9 N,506.84,52.7,5.5,5.33,
13473,2014-06-03,0,26.6,11.5,19.77,8.9,4.05,45 NE,25 N,468.42,55.91,4.9,4.95,
13473,2014-06-04,0,28.5,11.2,20.9,7,2.97,43 N,8 N,427.74,53.79,4.8,4.66,
13473,2014-06-05,0,29.6,13.7,22.01,8.6,2.83,52 NE,37 N,491.24,52.33,5.5,5.12,
13473,2014-06-06,0,29.5,15.3,21.43,11.6,3.31,29 N,40 N,415.84,60.58,4.4,4.43,
13473,2014-06-07,0,29.5,15.7,22.05,7.9,2.98,43 N,30 N,412.51,56.27,4.5,4.46,
13473,2014-06-08,0,30.3,14.4,22.34,7.7,2.63,35 N,84 NE,408.34,55.88,4.2,4.41,
13473,2014-06-09,10.2,30.5,14.9,22.23,13.6,3.18,14 N,103 E,382.91,61.59,3.8,4.15,
13473,2014-06-10,0,28.2,14.9,20.93,6.9,3.11,41 N,28 N,509.19,61.34,5.1,4.85,
13473,2014-06-11,0,28.7,13.6,21.45,7.1,2.85,33 N,16 N,499,53.18,5.2,5.03,
13473,2014-06-12,0,30.5,9.6,20.62,6,2.26,51 NE,15 N,523.46,48.66,5.4,5.31,
13473,2014-06-13,0,31,10.1,21.45,7.3,2.68,60 NE,46 NE,487.21,43.62,5.5,5.36,
13473,2014-06-14,0,29.6,13.5,21.89,7.9,2.73,84 NE,89 NE,475.14,50.06,5,5.03,
13473,2014-06-15,0.6,30.4,12.5,20.55,10.6,2.25,313 O,294 O,374.59,58.29,3.8,4.11,
13473,2014-06-16,5,28.7,15.6,21,9.6,2.63,192 S,13 N,444.76,60.45,4.3,4.48,
13473,2014-06-17,7,26.6,15.5,19.57,7.8,2.24,53 NE,291 O,367.15,74.95,3.5,3.47,
13473,2014-06-18,0,27.3,15.4,19.57,10.3,2.42,124 E,238 SO,391.66,72.02,3.7,3.8,
13473,2014-06-19,8.4,24.9,14.6,18.34,10.3,3.06,313 O,96 E,447.39,79.02,4.1,4,
13473,2014-06-20,13.4,24.7,13.4,18.43,6.9,2.75,137 SE,137 SE,416.86,76.6,3.8,3.89,
13473,2014-06-21,0,23.2,14.6,18.74,9.5,2.92,157 SE,101 E,379.4,76.98,3.4,3.64,
13473,2014-06-22,2.8,25.2,14.9,19.55,6.7,2.48,152 SE,143 SE,403.43,76.27,3.5,3.84,
13473,2014-06-23,25.4,23.8,14.5,18.05,5.4,2.14,146 SE,100 E,255.41,85.24,2.3,2.51,
13473,2014-06-24,0,26.4,14.8,19.31,8.8,2.16,39 N,58 NE,358.95,78.42,3.3,3.47,
13473,2014-06-25,1.2,25.7,14.4,19.3,7.2,2.23,340 NO,347 NO,359.96,73.1,3.3,3.59,
13473,2014-06-26,0,26.1,15.7,19.94,6.6,2.05,271 O,139 SE,341.78,75.72,3.1,3.4,
13473,2014-06-27,0,25.3,15,19.44,7.7,2.75,144 SE,164 SE,352.27,74.96,3.1,3.48,
13473,2014-06-28,0,27.2,12.9,19.66,6,2.61,145 SE,144 SE,473.22,70.19,4.6,4.45,
13473,2014-06-29,0,27.6,13.1,20.52,6.3,2.49,60 NE,103 E,433.9,65.27,4.3,4.32,
13473,2014-06-30,0,25.7,14.8,19.8,10.4,2.47,141 SE,110 E,368.87,67.44,3.6,3.76,
13473,2014-07-01,0,25.9,13.5,19.16,6.3,2.71,132 E,145 SE,456.36,69.47,4.1,4.32,
13473,2014-07-02,2,27.3,15.8,20.03,8.9,2.32,337 NO,27 N,355.91,65.85,3.3,3.76,
13473,2014-07-03,3.8,24.5,14.4,18.19,7.6,2.42,25 N,62 NE,307.43,71.09,2.7,3.22,
13473,2014-07-04,0,23.7,13.4,18.39,6.9,3.16,49 NE,32 N,369.46,66.96,3.3,3.85,
