Numero, Fecha, Temt, Dirv, Velv, Radg, Humr, Humh , Eto 
22,2015-09-26,0,17.,54.6 NE,6.1,0,55,0,,
13473,2015-09-26,0,16.,164. SE,1.5,0.8,64,,,
13474,2015-09-26,0,17.,90.7 E,2.3,0.2,66,0,,
18818,2015-09-26,0,17.,95.1 E,0,0,67,0,,
48293,2015-09-26,0,18,21.9 N,6.4,0.4,54,2,,
2,2015-09-26,0,16.,49.6 NE,3.8,0,62,0,,
24588,2015-09-26,0,17.,349. NO,0,0,58,0,,
25413,2015-09-26,0,17.,26.9 N,7.5,0,51,0,,
25447,2015-09-26,0,17.,10 N,1.8,0,65,,,
13471,2015-09-26,0,18.,31.6 N,1.5,1,54,0,,
13475,2015-09-26,0,16.,52.6 NE,0.4,0,66,0,,
24509,2015-09-26,0,16.,77.7 NE,1.9,0,60,0,,
24583,2015-09-26,0,16.,16.5 N,5.9,0,63,0,,
13476,2015-09-26,0,21.,36 N,3.1,0,47,0,,
18787,2015-09-26,0,19.,92.1 E,0.9,0,52,0,,
18833,2015-09-26,0,16.,344. NO,0.6,0,67,0,,
13467,2015-09-26,0,18.,83.2 NE,5.6,0,52,0,,
13476,2015-09-26,0,18.,59.3 NE,0,0,44,0,0,
18787,2015-09-26,0,19.,53.5 NE,0.5,0,52,0,0,
18833,2015-09-26,0,16.,326 NO,0,0,69,0,0,
13467,2015-09-26,0,19.,69.3 NE,5,0,50,0,0,
13471,2015-09-26,0,18.,78.9 NE,3.4,1,53,0,0,
13475,2015-09-26,0,16.,61.6 NE,0.2,0,63,0,0,
24509,2015-09-26,0,17.,59.3 NE,4.6,0,59,0,0,
24583,2015-09-26,0,16.,10 N,7.7,0,61,0,0.,
2,2015-09-26,0,17.,57.2 NE,2.3,0,60,0,0,
24588,2015-09-26,0,17.,347. NO,0.2,0,60,0,0,
25413,2015-09-26,0,17.,5.4 N,9.7,0,51,0,0,
25447,2015-09-26,0,17.,359. NO,4.9,0,62,,0,
13473,2015-09-26,0,16.,325. NO,1.5,0.8,60,,0,
13474,2015-09-26,0,17.,85.5 NE,0.6,0.2,66,0,0,
18818,2015-09-26,0,17.,80.9 NE,0,0,65,0,0,
48293,2015-09-26,0,17.,29.3 N,6.1,0.4,55,2,0,
22581,2015-09-26,0,18,34.6 N,4.8,0,58,0,0,
22,2015-09-26,0,17.,63.1 NE,5,0,56,0,0,
13466,2015-09-26,0,15.,59.8 NE,0.1,1.5,69,0,0,
13472,2015-09-26,0,18.,66.2 NE,0.8,0.7,58,0,0,
25422,2015-09-26,0,13.,45 NE,0,0,65,0,0,
18848,2015-09-26,0,15.,31.8 N,5.7,0,52,0,0,
22474,2015-09-26,0,18.,145. SE,0,0,55,,0,
13468,2015-09-26,0,14.,62.2 NE,0,0.5,70,0,0,
15977,2015-09-26,0,15.,73.4 NE,0.2,0,66,,0,
22476,2015-09-26,0,12.,80.3 NE,1,0,66,0,0,
22575,2015-09-26,0,17.,175. SE,0.1,0,54,0,0,
24478,2015-09-26,0,17.,182. S,0,0,58,0,0,
13470,2015-09-26,0,17.,333. NO,0,0,65,0,0,
48291,2015-09-26,0,17,91.3 E,5.4,0,59,,0,
24576,2015-09-26,0,17,70.6 NE,3.6,0,56,,0,
25420,2015-09-26,0,14.,335. NO,0.3,0,75,0,0,
25427,2015-09-26,0,17.,352. NO,0.9,0,57,0,0,
22476,2015-09-26,0,12.,52 NE,1,0,64,0,,
22575,2015-09-26,0,17.,281. O,0.1,0,56,0,,
24478,2015-09-26,0,18,182. S,0,0,59,0,,
13470,2015-09-26,0,17,280. O,0,0,67,0,,
48291,2015-09-26,0,16.,109. E,3.5,0,60,,,
